ID;Geslacht;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
42916634;Vrouwen;67 jaar;Ongehuwd;GM0537;Katwijk;2020;18
42916635;Vrouwen;67 jaar;Ongehuwd;GM0537;Katwijk;2021;24
42917688;Vrouwen;67 jaar;Ongehuwd;GM0546;Leiden;2020;86
42917689;Vrouwen;67 jaar;Ongehuwd;GM0546;Leiden;2021;83
42917722;Vrouwen;67 jaar;Ongehuwd;GM0547;Leiderdorp;2020;15
42917723;Vrouwen;67 jaar;Ongehuwd;GM0547;Leiderdorp;2021;16
42917790;Vrouwen;67 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;60
42917791;Vrouwen;67 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;56
42918402;Vrouwen;67 jaar;Ongehuwd;GM0553;Lisse;2020;8
42918403;Vrouwen;67 jaar;Ongehuwd;GM0553;Lisse;2021;9
42921972;Vrouwen;67 jaar;Ongehuwd;GM0575;Noordwijk;2020;27
42921973;Vrouwen;67 jaar;Ongehuwd;GM0575;Noordwijk;2021;16
42922006;Vrouwen;67 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
42922007;Vrouwen;67 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
42922346;Vrouwen;67 jaar;Ongehuwd;GM0579;Oegstgeest;2020;7
42922347;Vrouwen;67 jaar;Ongehuwd;GM0579;Oegstgeest;2021;9
42927786;Vrouwen;67 jaar;Ongehuwd;GM1525;Teylingen;2020;8
42927787;Vrouwen;67 jaar;Ongehuwd;GM1525;Teylingen;2021;12
42930132;Vrouwen;67 jaar;Ongehuwd;GM0629;Wassenaar;2020;15
42930133;Vrouwen;67 jaar;Ongehuwd;GM0629;Wassenaar;2021;13
42932070;Vrouwen;67 jaar;Ongehuwd;GM0473;Zandvoort;2020;5
42932071;Vrouwen;67 jaar;Ongehuwd;GM0473;Zandvoort;2021;13
42932614;Vrouwen;67 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;6
42932615;Vrouwen;67 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;4
42935606;Vrouwen;67 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;480
42935607;Vrouwen;67 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;441
42938224;Vrouwen;67 jaar;Gehuwd;GM0377;Bloemendaal;2020;102
42938225;Vrouwen;67 jaar;Gehuwd;GM0377;Bloemendaal;2021;91
42943766;Vrouwen;67 jaar;Gehuwd;GM0392;Haarlem;2020;442
42943767;Vrouwen;67 jaar;Gehuwd;GM0392;Haarlem;2021;432
42943800;Vrouwen;67 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
42943801;Vrouwen;67 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
42943834;Vrouwen;67 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;565
42943835;Vrouwen;67 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;592
42944548;Vrouwen;67 jaar;Gehuwd;GM0397;Heemstede;2020;96
42944549;Vrouwen;67 jaar;Gehuwd;GM0397;Heemstede;2021;108
42945534;Vrouwen;67 jaar;Gehuwd;GM0534;Hillegom;2020;96
42945535;Vrouwen;67 jaar;Gehuwd;GM0534;Hillegom;2021;78
42946656;Vrouwen;67 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;120
42946657;Vrouwen;67 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;150
42946826;Vrouwen;67 jaar;Gehuwd;GM0537;Katwijk;2020;254
42946827;Vrouwen;67 jaar;Gehuwd;GM0537;Katwijk;2021;239
42947880;Vrouwen;67 jaar;Gehuwd;GM0546;Leiden;2020;368
42947881;Vrouwen;67 jaar;Gehuwd;GM0546;Leiden;2021;359
42947914;Vrouwen;67 jaar;Gehuwd;GM0547;Leiderdorp;2020;121
42947915;Vrouwen;67 jaar;Gehuwd;GM0547;Leiderdorp;2021;110
42947982;Vrouwen;67 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;282
42947983;Vrouwen;67 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;300
42948594;Vrouwen;67 jaar;Gehuwd;GM0553;Lisse;2020;117
42948595;Vrouwen;67 jaar;Gehuwd;GM0553;Lisse;2021;92
42952164;Vrouwen;67 jaar;Gehuwd;GM0575;Noordwijk;2020;171
42952165;Vrouwen;67 jaar;Gehuwd;GM0575;Noordwijk;2021;194
42952198;Vrouwen;67 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
42952199;Vrouwen;67 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
42952538;Vrouwen;67 jaar;Gehuwd;GM0579;Oegstgeest;2020;94
42952539;Vrouwen;67 jaar;Gehuwd;GM0579;Oegstgeest;2021;91
42957978;Vrouwen;67 jaar;Gehuwd;GM1525;Teylingen;2020;148
42957979;Vrouwen;67 jaar;Gehuwd;GM1525;Teylingen;2021;156
42960324;Vrouwen;67 jaar;Gehuwd;GM0629;Wassenaar;2020;105
42960325;Vrouwen;67 jaar;Gehuwd;GM0629;Wassenaar;2021;102
42962262;Vrouwen;67 jaar;Gehuwd;GM0473;Zandvoort;2020;54
42962263;Vrouwen;67 jaar;Gehuwd;GM0473;Zandvoort;2021;68
42962806;Vrouwen;67 jaar;Gehuwd;GM0638;Zoeterwoude;2020;27
42962807;Vrouwen;67 jaar;Gehuwd;GM0638;Zoeterwoude;2021;44
42965798;Vrouwen;67 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;64
42965799;Vrouwen;67 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;75
42968416;Vrouwen;67 jaar;Verweduwd;GM0377;Bloemendaal;2020;5
42968417;Vrouwen;67 jaar;Verweduwd;GM0377;Bloemendaal;2021;9
42973958;Vrouwen;67 jaar;Verweduwd;GM0392;Haarlem;2020;120
42973959;Vrouwen;67 jaar;Verweduwd;GM0392;Haarlem;2021;108
42973992;Vrouwen;67 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
42973993;Vrouwen;67 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
42974026;Vrouwen;67 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;92
42974027;Vrouwen;67 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;98
42974740;Vrouwen;67 jaar;Verweduwd;GM0397;Heemstede;2020;16
42974741;Vrouwen;67 jaar;Verweduwd;GM0397;Heemstede;2021;19
42975726;Vrouwen;67 jaar;Verweduwd;GM0534;Hillegom;2020;13
42975727;Vrouwen;67 jaar;Verweduwd;GM0534;Hillegom;2021;17
42976848;Vrouwen;67 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;16
42976849;Vrouwen;67 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;24
42977018;Vrouwen;67 jaar;Verweduwd;GM0537;Katwijk;2020;44
42977019;Vrouwen;67 jaar;Verweduwd;GM0537;Katwijk;2021;45
42978072;Vrouwen;67 jaar;Verweduwd;GM0546;Leiden;2020;56
42978073;Vrouwen;67 jaar;Verweduwd;GM0546;Leiden;2021;69
42978106;Vrouwen;67 jaar;Verweduwd;GM0547;Leiderdorp;2020;21
42978107;Vrouwen;67 jaar;Verweduwd;GM0547;Leiderdorp;2021;16
42978174;Vrouwen;67 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;64
42978175;Vrouwen;67 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;52
42978786;Vrouwen;67 jaar;Verweduwd;GM0553;Lisse;2020;11
42978787;Vrouwen;67 jaar;Verweduwd;GM0553;Lisse;2021;16
42982356;Vrouwen;67 jaar;Verweduwd;GM0575;Noordwijk;2020;30
42982357;Vrouwen;67 jaar;Verweduwd;GM0575;Noordwijk;2021;17
42982390;Vrouwen;67 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
42982391;Vrouwen;67 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
42982730;Vrouwen;67 jaar;Verweduwd;GM0579;Oegstgeest;2020;18
42982731;Vrouwen;67 jaar;Verweduwd;GM0579;Oegstgeest;2021;16
42988170;Vrouwen;67 jaar;Verweduwd;GM1525;Teylingen;2020;25
42988171;Vrouwen;67 jaar;Verweduwd;GM1525;Teylingen;2021;22
42990516;Vrouwen;67 jaar;Verweduwd;GM0629;Wassenaar;2020;11
42990517;Vrouwen;67 jaar;Verweduwd;GM0629;Wassenaar;2021;12
42992454;Vrouwen;67 jaar;Verweduwd;GM0473;Zandvoort;2020;18
42992455;Vrouwen;67 jaar;Verweduwd;GM0473;Zandvoort;2021;15
42992998;Vrouwen;67 jaar;Verweduwd;GM0638;Zoeterwoude;2020;4
42992999;Vrouwen;67 jaar;Verweduwd;GM0638;Zoeterwoude;2021;4
42995990;Vrouwen;67 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;93
42995991;Vrouwen;67 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;88
42998608;Vrouwen;67 jaar;Gescheiden;GM0377;Bloemendaal;2020;21
42998609;Vrouwen;67 jaar;Gescheiden;GM0377;Bloemendaal;2021;27
43004150;Vrouwen;67 jaar;Gescheiden;GM0392;Haarlem;2020;180
43004151;Vrouwen;67 jaar;Gescheiden;GM0392;Haarlem;2021;155
43004184;Vrouwen;67 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
43004185;Vrouwen;67 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
43004218;Vrouwen;67 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;127
43004219;Vrouwen;67 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;124
43004932;Vrouwen;67 jaar;Gescheiden;GM0397;Heemstede;2020;28
43004933;Vrouwen;67 jaar;Gescheiden;GM0397;Heemstede;2021;36
43005918;Vrouwen;67 jaar;Gescheiden;GM0534;Hillegom;2020;13
43005919;Vrouwen;67 jaar;Gescheiden;GM0534;Hillegom;2021;13
43007040;Vrouwen;67 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;11
43007041;Vrouwen;67 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;18
43007210;Vrouwen;67 jaar;Gescheiden;GM0537;Katwijk;2020;43
43007211;Vrouwen;67 jaar;Gescheiden;GM0537;Katwijk;2021;41
43008264;Vrouwen;67 jaar;Gescheiden;GM0546;Leiden;2020;112
43008265;Vrouwen;67 jaar;Gescheiden;GM0546;Leiden;2021;104
43008298;Vrouwen;67 jaar;Gescheiden;GM0547;Leiderdorp;2020;30
43008299;Vrouwen;67 jaar;Gescheiden;GM0547;Leiderdorp;2021;31
43008366;Vrouwen;67 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;99
43008367;Vrouwen;67 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;82
43008978;Vrouwen;67 jaar;Gescheiden;GM0553;Lisse;2020;25
43008979;Vrouwen;67 jaar;Gescheiden;GM0553;Lisse;2021;21
43012548;Vrouwen;67 jaar;Gescheiden;GM0575;Noordwijk;2020;40
43012549;Vrouwen;67 jaar;Gescheiden;GM0575;Noordwijk;2021;52
43012582;Vrouwen;67 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
43012583;Vrouwen;67 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
43012922;Vrouwen;67 jaar;Gescheiden;GM0579;Oegstgeest;2020;22
43012923;Vrouwen;67 jaar;Gescheiden;GM0579;Oegstgeest;2021;23
43018362;Vrouwen;67 jaar;Gescheiden;GM1525;Teylingen;2020;25
43018363;Vrouwen;67 jaar;Gescheiden;GM1525;Teylingen;2021;29
43020708;Vrouwen;67 jaar;Gescheiden;GM0629;Wassenaar;2020;24
43020709;Vrouwen;67 jaar;Gescheiden;GM0629;Wassenaar;2021;19
43022646;Vrouwen;67 jaar;Gescheiden;GM0473;Zandvoort;2020;27
43022647;Vrouwen;67 jaar;Gescheiden;GM0473;Zandvoort;2021;29
43023190;Vrouwen;67 jaar;Gescheiden;GM0638;Zoeterwoude;2020;3
43023191;Vrouwen;67 jaar;Gescheiden;GM0638;Zoeterwoude;2021;7
43056374;Vrouwen;68 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;32
43056375;Vrouwen;68 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;35
43058992;Vrouwen;68 jaar;Ongehuwd;GM0377;Bloemendaal;2020;14
43058993;Vrouwen;68 jaar;Ongehuwd;GM0377;Bloemendaal;2021;13
43064534;Vrouwen;68 jaar;Ongehuwd;GM0392;Haarlem;2020;117
43064535;Vrouwen;68 jaar;Ongehuwd;GM0392;Haarlem;2021;111
43064568;Vrouwen;68 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
43064569;Vrouwen;68 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
43064602;Vrouwen;68 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;46
43064603;Vrouwen;68 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;49
43065316;Vrouwen;68 jaar;Ongehuwd;GM0397;Heemstede;2020;11
43065317;Vrouwen;68 jaar;Ongehuwd;GM0397;Heemstede;2021;18
43066302;Vrouwen;68 jaar;Ongehuwd;GM0534;Hillegom;2020;3
43066303;Vrouwen;68 jaar;Ongehuwd;GM0534;Hillegom;2021;11
43067424;Vrouwen;68 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;4
43067425;Vrouwen;68 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;6
43067594;Vrouwen;68 jaar;Ongehuwd;GM0537;Katwijk;2020;16
43067595;Vrouwen;68 jaar;Ongehuwd;GM0537;Katwijk;2021;18
43068648;Vrouwen;68 jaar;Ongehuwd;GM0546;Leiden;2020;80
43068649;Vrouwen;68 jaar;Ongehuwd;GM0546;Leiden;2021;81
43068682;Vrouwen;68 jaar;Ongehuwd;GM0547;Leiderdorp;2020;9
43068683;Vrouwen;68 jaar;Ongehuwd;GM0547;Leiderdorp;2021;15
43068750;Vrouwen;68 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;56
43068751;Vrouwen;68 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;60
43069362;Vrouwen;68 jaar;Ongehuwd;GM0553;Lisse;2020;8
43069363;Vrouwen;68 jaar;Ongehuwd;GM0553;Lisse;2021;6
43072932;Vrouwen;68 jaar;Ongehuwd;GM0575;Noordwijk;2020;22
43072933;Vrouwen;68 jaar;Ongehuwd;GM0575;Noordwijk;2021;26
43072966;Vrouwen;68 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
43072967;Vrouwen;68 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
43073306;Vrouwen;68 jaar;Ongehuwd;GM0579;Oegstgeest;2020;8
43073307;Vrouwen;68 jaar;Ongehuwd;GM0579;Oegstgeest;2021;7
43078746;Vrouwen;68 jaar;Ongehuwd;GM1525;Teylingen;2020;7
43078747;Vrouwen;68 jaar;Ongehuwd;GM1525;Teylingen;2021;8
43081092;Vrouwen;68 jaar;Ongehuwd;GM0629;Wassenaar;2020;16
43081093;Vrouwen;68 jaar;Ongehuwd;GM0629;Wassenaar;2021;15
43083030;Vrouwen;68 jaar;Ongehuwd;GM0473;Zandvoort;2020;7
43083031;Vrouwen;68 jaar;Ongehuwd;GM0473;Zandvoort;2021;5
43083574;Vrouwen;68 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;3
43083575;Vrouwen;68 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;5
43086566;Vrouwen;68 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;448
43086567;Vrouwen;68 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;467
43089184;Vrouwen;68 jaar;Gehuwd;GM0377;Bloemendaal;2020;116
43089185;Vrouwen;68 jaar;Gehuwd;GM0377;Bloemendaal;2021;103
43094726;Vrouwen;68 jaar;Gehuwd;GM0392;Haarlem;2020;400
43094727;Vrouwen;68 jaar;Gehuwd;GM0392;Haarlem;2021;429
43094760;Vrouwen;68 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
43094761;Vrouwen;68 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
43094794;Vrouwen;68 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;517
43094795;Vrouwen;68 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;551
43095508;Vrouwen;68 jaar;Gehuwd;GM0397;Heemstede;2020;115
43095509;Vrouwen;68 jaar;Gehuwd;GM0397;Heemstede;2021;97
43096494;Vrouwen;68 jaar;Gehuwd;GM0534;Hillegom;2020;86
43096495;Vrouwen;68 jaar;Gehuwd;GM0534;Hillegom;2021;89
43097616;Vrouwen;68 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;118
43097617;Vrouwen;68 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;117
43097786;Vrouwen;68 jaar;Gehuwd;GM0537;Katwijk;2020;237
43097787;Vrouwen;68 jaar;Gehuwd;GM0537;Katwijk;2021;244
43098840;Vrouwen;68 jaar;Gehuwd;GM0546;Leiden;2020;337
43098841;Vrouwen;68 jaar;Gehuwd;GM0546;Leiden;2021;355
43098874;Vrouwen;68 jaar;Gehuwd;GM0547;Leiderdorp;2020;128
43098875;Vrouwen;68 jaar;Gehuwd;GM0547;Leiderdorp;2021;113
43098942;Vrouwen;68 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;270
43098943;Vrouwen;68 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;280
43099554;Vrouwen;68 jaar;Gehuwd;GM0553;Lisse;2020;110
43099555;Vrouwen;68 jaar;Gehuwd;GM0553;Lisse;2021;114
43103124;Vrouwen;68 jaar;Gehuwd;GM0575;Noordwijk;2020;146
43103125;Vrouwen;68 jaar;Gehuwd;GM0575;Noordwijk;2021;162
43103158;Vrouwen;68 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
43103159;Vrouwen;68 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
43103498;Vrouwen;68 jaar;Gehuwd;GM0579;Oegstgeest;2020;85
43103499;Vrouwen;68 jaar;Gehuwd;GM0579;Oegstgeest;2021;88
43108938;Vrouwen;68 jaar;Gehuwd;GM1525;Teylingen;2020;142
43108939;Vrouwen;68 jaar;Gehuwd;GM1525;Teylingen;2021;148
43111284;Vrouwen;68 jaar;Gehuwd;GM0629;Wassenaar;2020;95
43111285;Vrouwen;68 jaar;Gehuwd;GM0629;Wassenaar;2021;102
43113222;Vrouwen;68 jaar;Gehuwd;GM0473;Zandvoort;2020;75
43113223;Vrouwen;68 jaar;Gehuwd;GM0473;Zandvoort;2021;53
43113766;Vrouwen;68 jaar;Gehuwd;GM0638;Zoeterwoude;2020;36
43113767;Vrouwen;68 jaar;Gehuwd;GM0638;Zoeterwoude;2021;26
43116758;Vrouwen;68 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;67
43116759;Vrouwen;68 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;74
43119376;Vrouwen;68 jaar;Verweduwd;GM0377;Bloemendaal;2020;15
43119377;Vrouwen;68 jaar;Verweduwd;GM0377;Bloemendaal;2021;8
43124918;Vrouwen;68 jaar;Verweduwd;GM0392;Haarlem;2020;103
43124919;Vrouwen;68 jaar;Verweduwd;GM0392;Haarlem;2021;122
43124952;Vrouwen;68 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
43124953;Vrouwen;68 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
43124986;Vrouwen;68 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;102
43124987;Vrouwen;68 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;102
43125700;Vrouwen;68 jaar;Verweduwd;GM0397;Heemstede;2020;22
43125701;Vrouwen;68 jaar;Verweduwd;GM0397;Heemstede;2021;18
43126686;Vrouwen;68 jaar;Verweduwd;GM0534;Hillegom;2020;15
43126687;Vrouwen;68 jaar;Verweduwd;GM0534;Hillegom;2021;15
43127808;Vrouwen;68 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;26
43127809;Vrouwen;68 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;18
43127978;Vrouwen;68 jaar;Verweduwd;GM0537;Katwijk;2020;40
43127979;Vrouwen;68 jaar;Verweduwd;GM0537;Katwijk;2021;48
43129032;Vrouwen;68 jaar;Verweduwd;GM0546;Leiden;2020;61
43129033;Vrouwen;68 jaar;Verweduwd;GM0546;Leiden;2021;59
43129066;Vrouwen;68 jaar;Verweduwd;GM0547;Leiderdorp;2020;18
43129067;Vrouwen;68 jaar;Verweduwd;GM0547;Leiderdorp;2021;24
43129134;Vrouwen;68 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;65
43129135;Vrouwen;68 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;65
43129746;Vrouwen;68 jaar;Verweduwd;GM0553;Lisse;2020;21
43129747;Vrouwen;68 jaar;Verweduwd;GM0553;Lisse;2021;15
43133316;Vrouwen;68 jaar;Verweduwd;GM0575;Noordwijk;2020;36
43133317;Vrouwen;68 jaar;Verweduwd;GM0575;Noordwijk;2021;35
43133350;Vrouwen;68 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
43133351;Vrouwen;68 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
43133690;Vrouwen;68 jaar;Verweduwd;GM0579;Oegstgeest;2020;15
43133691;Vrouwen;68 jaar;Verweduwd;GM0579;Oegstgeest;2021;20
43139130;Vrouwen;68 jaar;Verweduwd;GM1525;Teylingen;2020;24
43139131;Vrouwen;68 jaar;Verweduwd;GM1525;Teylingen;2021;27
43141476;Vrouwen;68 jaar;Verweduwd;GM0629;Wassenaar;2020;19
43141477;Vrouwen;68 jaar;Verweduwd;GM0629;Wassenaar;2021;12
43143414;Vrouwen;68 jaar;Verweduwd;GM0473;Zandvoort;2020;12
43143415;Vrouwen;68 jaar;Verweduwd;GM0473;Zandvoort;2021;19
43143958;Vrouwen;68 jaar;Verweduwd;GM0638;Zoeterwoude;2020;8
43143959;Vrouwen;68 jaar;Verweduwd;GM0638;Zoeterwoude;2021;5
43146950;Vrouwen;68 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;91
43146951;Vrouwen;68 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;93
